iteration,train_loss,test_loss,train_accuracy,test_accuracy,train_precision,test_precision,train_recall,test_recall,train_F1,test_F1
91,0.10238569229841232,0.10164622962474823,0.9670597314834595,0.9676135778427124,0.8585683107376099,0.872750461101532,0.48137232661247253,0.5416450500488281,0.8289904594421387,0.8318682312965393
92,0.10130483657121658,0.10056696087121964,0.9678287506103516,0.9683541655540466,0.8660649061203003,0.8816129565238953,0.48924389481544495,0.5429319143295288,0.833949863910675,0.8372145295143127
93,0.10025125741958618,0.09950414299964905,0.9685218334197998,0.9686968326568604,0.861804187297821,0.8846566081047058,0.49062129855155945,0.5444072484970093,0.8387742042541504,0.839789092540741
94,0.09920673072338104,0.09846197813749313,0.969039261341095,0.9691057801246643,0.856484055519104,0.8897247314453125,0.4922060966491699,0.5450454354286194,0.842688798904419,0.8427345156669617
95,0.09817709028720856,0.09742570668458939,0.9694997668266296,0.9691168069839478,0.8606500029563904,0.8897276520729065,0.493354469537735,0.5446068048477173,0.8457484245300293,0.8432398438453674
96,0.09714534133672714,0.09641129523515701,0.9695662260055542,0.969382107257843,0.8631483912467957,0.8916878700256348,0.4930379092693329,0.5446068048477173,0.8469499349594116,0.8441316485404968
97,0.09612799435853958,0.09541483223438263,0.9697798490524292,0.970310628414154,0.8654358983039856,0.8961193561553955,0.4930379092693329,0.5637262463569641,0.8480032086372375,0.8499755859375
98,0.0951230376958847,0.09442859888076782,0.9707577228546143,0.9705537557601929,0.8929404616355896,0.8986755013465881,0.5104067325592041,0.5667343139648438,0.8541538715362549,0.8541302680969238
99,0.0941222682595253,0.09347325563430786,0.9711090326309204,0.9709185361862183,0.8952356576919556,0.8992435932159424,0.5136585831642151,0.5700417160987854,0.8592143654823303,0.8497163653373718
100,0.09315310418605804,0.09254112094640732,0.9714460968971252,0.9712390899658203,0.8968671560287476,0.9033809900283813,0.5164270997047424,0.5704954862594604,0.854935348033905,0.8518721461296082
101,0.0922057032585144,0.0916280522942543,0.9717403650283813,0.9720901846885681,0.888501763343811,0.9066981077194214,0.5167943835258484,0.5806981325149536,0.8564583659172058,0.8564977645874023
102,0.09127224236726761,0.09072260558605194,0.9726945757865906,0.972123384475708,0.8943594098091125,0.9066922068595886,0.5247302651405334,0.581315815448761,0.8603259921073914,0.8568803668022156
103,0.09034191071987152,0.08984038978815079,0.9728037714958191,0.9726428389549255,0.8951044082641602,0.9084148406982422,0.5252652764320374,0.5844987034797668,0.8611137270927429,0.8612458109855652
104,0.08943561464548111,0.08898188918828964,0.9732499718666077,0.9728749990463257,0.8965575098991394,0.9068127870559692,0.5281462073326111,0.5857061147689819,0.8651469945907593,0.8615703582763672
105,0.08855649083852768,0.08813229948282242,0.9735348224639893,0.9735161066055298,0.8964126110076904,0.907930850982666,0.5291840434074402,0.5975467562675476,0.8661063313484192,0.8661529421806335
106,0.08768792450428009,0.08732005953788757,0.9742611050605774,0.9738145470619202,0.9112811088562012,0.9100414514541626,0.5401493310928345,0.5978111028671265,0.8720588088035583,0.867207944393158
107,0.08685313910245895,0.08652300387620926,0.9745079874992371,0.973869800567627,0.912841260433197,0.9065690040588379,0.5403679609298706,0.5980725288391113,0.8729777336120605,0.8655021786689758
108,0.08602461963891983,0.08573933690786362,0.9747453331947327,0.9741351008415222,0.9129202365875244,0.9047597050666809,0.5408102869987488,0.6025282740592957,0.8733521699905396,0.8685196042060852
109,0.08520995825529099,0.08498519659042358,0.9749874472618103,0.9743561148643494,0.9121171236038208,0.9059280753135681,0.5441333055496216,0.6026360392570496,0.876425564289093,0.8690336346626282
110,0.08442845940589905,0.084250807762146,0.9752200245857239,0.9745330214500427,0.913589358329773,0.9070206880569458,0.5442348718643188,0.6026360392570496,0.8772180676460266,0.8694615960121155
111,0.08366499841213226,0.08353624492883682,0.9753814339637756,0.9745330214500427,0.9147645235061646,0.8961102366447449,0.5442348718643188,0.6040356755256653,0.8777097463607788,0.8705301880836487
112,0.08291658759117126,0.08283893764019012,0.9754573702812195,0.975461483001709,0.9044253826141357,0.897582471370697,0.5453837513923645,0.6190986633300781,0.8790194392204285,0.878387987613678
113,0.08217820525169373,0.08216390758752823,0.9763498306274414,0.975461483001709,0.9163933396339417,0.8959679007530212,0.5589718222618103,0.6191531419754028,0.8867313861846924,0.8779841065406799
114,0.08146128058433533,0.0815073549747467,0.9762596487998962,0.9753841161727905,0.9119788408279419,0.8951494097709656,0.5589718222618103,0.6194283366203308,0.8855904340744019,0.8776965141296387
115,0.08076021075248718,0.08087590336799622,0.9763308763504028,0.9759146571159363,0.911766767501831,0.8978489637374878,0.5593212246894836,0.6308576464653015,0.8856642246246338,0.8816438317298889
116,0.08008900284767151,0.08025538921356201,0.9769005179405212,0.9759588837623596,0.9151734709739685,0.8986948728561401,0.5691941976547241,0.6303535103797913,0.8898056149482727,0.8817713856697083
117,0.07942716032266617,0.07964809238910675,0.9769812226295471,0.9760915040969849,0.9161449670791626,0.8996127843856812,0.5687016844749451,0.6306726932525635,0.8898810744285583,0.8824204802513123
118,0.07877463102340698,0.07906248420476913,0.9770904183387756,0.9762130975723267,0.9166134595870972,0.900084912776947,0.5690711140632629,0.6306322813034058,0.8903750777244568,0.8826746344566345
119,0.07814463973045349,0.07848554104566574,0.9772517681121826,0.9762904644012451,0.9173305034637451,0.9009953737258911,0.569040060043335,0.6301379799842834,0.8907557129859924,0.882870614528656
120,0.07752742618322372,0.07792110741138458,0.9773372411727905,0.9763678312301636,0.9183658361434937,0.8989251255989075,0.5686896443367004,0.6297886371612549,0.89097660779953,0.8817569017410278
121,0.07692805677652359,0.07737571001052856,0.9774512052536011,0.9765336513519287,0.9182045459747314,0.8976114988327026,0.5684023499488831,0.6297979950904846,0.8908140659332275,0.8810538649559021
122,0.07634682953357697,0.07684879750013351,0.9777312278747559,0.9767215847969055,0.9193090796470642,0.8983277678489685,0.5682004690170288,0.6292150616645813,0.8911593556404114,0.8808203935623169
123,0.07578117400407791,0.07633183896541595,0.9778024554252625,0.9771084189414978,0.9202775359153748,0.8991730809211731,0.5676947236061096,0.6330783367156982,0.8912111520767212,0.8844559192657471
124,0.07522287964820862,0.07583213597536087,0.978082537651062,0.9768099784851074,0.9201377630233765,0.885840892791748,0.5708397030830383,0.633963406085968,0.8941798210144043,0.8837710618972778
125,0.07468009740114212,0.07534243166446686,0.9779021739959717,0.9769094586372375,0.907330334186554,0.890373706817627,0.5716328620910645,0.638704240322113,0.8939712643623352,0.878594160079956
126,0.07415065169334412,0.07486356049776077,0.9780588150024414,0.9770641922950745,0.91242516040802,0.8915382027626038,0.5759849548339844,0.638704240322113,0.8891419172286987,0.8791585564613342
127,0.07363953441381454,0.07439311593770981,0.9781774878501892,0.9771968722343445,0.9126971960067749,0.8920085430145264,0.5759849548339844,0.6392197608947754,0.8891949653625488,0.8797349333763123
128,0.0731402188539505,0.0739399865269661,0.978338897228241,0.9771747589111328,0.9135159850120544,0.8905931115150452,0.5762932300567627,0.6410802006721497,0.8898316621780396,0.8807761669158936
129,0.07266046106815338,0.07349336892366409,0.9784860610961914,0.977849006652832,0.9126852750778198,0.9056439399719238,0.5783359408378601,0.6412649154663086,0.891537070274353,0.883118748664856
130,0.07218720763921738,0.0730535015463829,0.9790557026863098,0.9778821468353271,0.9265310168266296,0.9046722650527954,0.5785043239593506,0.6422245502471924,0.8930369019508362,0.8834115266799927
131,0.07172762602567673,0.07262241840362549,0.9790841937065125,0.9779927134513855,0.9256529808044434,0.9051720499992371,0.5792238116264343,0.6423518061637878,0.8932746648788452,0.8837446570396423
132,0.07128171622753143,0.07220642268657684,0.9792076349258423,0.9781474471092224,0.9262208342552185,0.9057254791259766,0.5793123841285706,0.6427713632583618,0.8936305046081543,0.8843276500701904
133,0.07084660977125168,0.07180755585432053,0.979316771030426,0.9785232543945312,0.9267394542694092,0.9072485566139221,0.5796294212341309,0.6524450182914734,0.8941808342933655,0.886473536491394
134,0.07041440904140472,0.0714123323559761,0.9797772765159607,0.9786227345466614,0.9279838800430298,0.9082795977592468,0.5889068245887756,0.6523627638816833,0.8966193795204163,0.8871266841888428
135,0.06999719887971878,0.07101937383413315,0.979781985282898,0.9789211750030518,0.9285981059074402,0.9101164937019348,0.5889047980308533,0.6533131003379822,0.8969106078147888,0.8888185620307922
136,0.0695907399058342,0.07062888890504837,0.979995608329773,0.9793854355812073,0.929337739944458,0.9130839109420776,0.5894807577133179,0.6620849967002869,0.8978103399276733,0.8910807967185974
137,0.06918857991695404,0.07025212794542313,0.9802852272987366,0.9793633222579956,0.930767834186554,0.9129527807235718,0.5973849296569824,0.6620346307754517,0.8992453217506409,0.8910115957260132
138,0.06878796964883804,0.06989091634750366,0.9802567362785339,0.9793522953987122,0.9304947257041931,0.9130344986915588,0.5973849296569824,0.6622816920280457,0.8991459012031555,0.8912577033042908
139,0.06840056926012039,0.06952490657567978,0.9801475405693054,0.9794185757637024,0.9296033978462219,0.9132216572761536,0.5974963307380676,0.6624243259429932,0.8988221883773804,0.8914527893066406
140,0.06801922619342804,0.06916355341672897,0.9802804589271545,0.9794849157333374,0.9300402402877808,0.9139606356620789,0.597776472568512,0.662033200263977,0.8992791175842285,0.8915683627128601
141,0.06764104962348938,0.06881403923034668,0.9803137183189392,0.9795843958854675,0.9305040240287781,0.9160988330841064,0.5974990129470825,0.662033200263977,0.8992789387702942,0.8927697539329529
142,0.06726674735546112,0.06847032159566879,0.9803611636161804,0.9796175360679626,0.9311746954917908,0.9162386655807495,0.5974799990653992,0.662033200263977,0.8996078372001648,0.8928446173667908
143,0.06689560413360596,0.0681198388338089,0.9804086089134216,0.9798164963722229,0.9315389394760132,0.9174079298973083,0.5974799990653992,0.6631593108177185,0.8997948169708252,0.8943735361099243
144,0.06652729213237762,0.0677802711725235,0.9806222319602966,0.979915976524353,0.9323305487632751,0.9184281826019287,0.5985589623451233,0.6631593108177185,0.9010801315307617,0.894859254360199
145,0.06617091596126556,0.06745897978544235,0.9807551503181458,0.9800707697868347,0.9338371753692627,0.9192444086074829,0.5985589623451233,0.6687732934951782,0.9018552303314209,0.8934884071350098
146,0.06581512093544006,0.06714834272861481,0.9809830188751221,0.9801149368286133,0.9351010322570801,0.9192151427268982,0.6038894057273865,0.6694231033325195,0.9009992480278015,0.8939118385314941
147,0.065463587641716,0.06681589037179947,0.9810067415237427,0.9803581237792969,0.9350950121879578,0.9204107522964478,0.6043813228607178,0.6694231033325195,0.9013590216636658,0.8945145010948181
148,0.0651206225156784,0.06648889929056168,0.9812678694725037,0.9806676506996155,0.9365647435188293,0.9235851168632507,0.6043813228607178,0.6690701842308044,0.9020348787307739,0.8957627415657043
149,0.06478062272071838,0.06617989391088486,0.9815764427185059,0.9810544848442078,0.9399130940437317,0.926921546459198,0.604096531867981,0.6695162653923035,0.9033271670341492,0.8977292776107788
150,0.06444361805915833,0.06587982922792435,0.981880247592926,0.9810434579849243,0.9424012899398804,0.9241576194763184,0.6044204831123352,0.6695197224617004,0.9048330187797546,0.8965244293212891
